Current,Temperature,Voltage,SoC
0.744611,10,3.85252,0.673858
0.488372,35,4.05839,0.869735
0.934843,25,3.682,0.51161
0.549479,35,4.02197,0.835084
1.12017,15,3.43305,0.27474
1.18989,20,3.34938,0.195128
0.79462,35,3.83252,0.654827
0.915139,30,3.70929,0.537575
0.151702,30,4.18197,0.987314
0.191603,25,4.17378,0.979523
1.19009,30,3.3712,0.215888
0.606088,35,3.9844,0.799331
0.094901,10,4.18973,0.994704
0.227503,35,4.1656,0.971737
1.15428,30,3.42038,0.26268
0.42538,20,4.08766,0.897586
0.129702,20,4.18529,0.990477
0.946145,15,3.65237,0.48342
0.547478,30,4.02163,0.834758
0.0358,10,4.19451,0.999245
0.0805008,35,4.19158,0.996459
0.0161,40,4.19515,0.999859
0.339992,35,4.12896,0.936878
0.667898,15,3.92516,0.742966
1.04766,25,3.55002,0.38603
0.931042,10,3.65881,0.48954
0.544678,35,4.02499,0.837954
0.175202,35,4.17768,0.983236
0.247504,20,4.15886,0.965333
1.13128,35,3.45802,0.298497
0.966648,25,3.64635,0.477684
0.669599,40,3.93956,0.756671
1.01116,25,3.59441,0.428265
0.634793,35,3.96393,0.779856
0.873433,35,3.75679,0.58277
0.771116,40,3.856,0.677164
0.697103,10,3.89493,0.714203
0.532476,20,4.02662,0.839501
0.900837,35,3.72876,0.556097
0.994153,15,3.59565,0.429445
0.110301,20,4.18806,0.993112
0.702204,20,3.90181,0.720753
0.171602,25,4.17804,0.983574
1.22329,40,3.33803,0.184331
0.289698,40,4.14746,0.95448
0.190003,10,4.173,0.978781
0.536577,20,4.02401,0.837018
0.370288,40,4.11714,0.925628
0.569882,10,3.99463,0.809067
0.655896,30,3.94597,0.762771
0.145902,30,4.18297,0.988265
0.809922,10,3.78963,0.614012
0.433079,10,4.07943,0.889756
0.826325,30,3.79927,0.623191
0.325694,20,4.13221,0.939968
0.506372,35,4.04811,0.859952
0.872432,20,3.74188,0.56858
0.850129,35,3.77994,0.604795
0.704004,10,3.88894,0.708508
1.02066,30,3.59024,0.424301
0.283999,35,4.14901,0.955958
0.204803,15,4.16991,0.975845
0.507472,25,4.04431,0.856336
0.696403,40,3.91865,0.736776
0.211703,40,4.16975,0.97569
0.98055,10,3.6,0.43359
0.575883,40,4.00618,0.820061
0.0219,10,4.195,0.999717
0.647995,40,3.95581,0.772135
0.095401,40,4.19011,0.995061
1.17408,25,3.38378,0.227863
0.0719006,40,4.19235,0.997194
0.0173,20,4.19512,0.99983
0.339092,10,4.12427,0.932421
0.567882,15,4.00006,0.814231
0.0061,25,4.19528,0.999979
1.04476,10,3.5191,0.356613
0.787718,10,3.81161,0.634928
1.08237,25,3.50632,0.344454
0.941344,15,3.65789,0.488668
0.808222,35,3.81997,0.642883
0.480373,40,4.06373,0.874815
0.547078,25,4.01981,0.833027
1.11287,35,3.48196,0.321273
0.853929,35,3.77621,0.601244
0.475574,10,4.05557,0.867051
0.666998,35,3.93983,0.756928
0.866231,35,3.76401,0.589641
0.91904,35,3.70965,0.537917
0.162302,20,4.17963,0.98509
0.492372,25,4.05316,0.864761
0.921741,25,3.69634,0.52525
0.693303,40,3.92111,0.739117
0.890735,15,3.71429,0.542336
0.310296,20,4.13803,0.94551
0.947945,15,3.6503,0.481445
1.16548,20,3.38396,0.228034
0.913839,25,3.70488,0.533381
1.03256,15,3.5482,0.3843
0.668299,30,3.93644,0.753705
0.529676,10,4.02196,0.835069
1.13358,20,3.42806,0.269991
0.307996,15,4.13789,0.945372
0.85783,20,3.75697,0.582939
0.2787,10,4.14732,0.95435
0.958747,25,3.65532,0.486221
0.550079,30,4.01998,0.833183
0.286499,20,4.14648,0.953548
1.19419,15,3.32824,0.175018
0.472974,35,4.06689,0.877823
0.281999,25,4.14869,0.955648
0.35699,25,4.12059,0.92892
0.305096,35,4.14188,0.949171
0.209403,20,4.16922,0.975183
1.18688,20,3.35367,0.199212
0.0357,15,4.19453,0.999264
1.17328,20,3.37299,0.217592
0.260602,30,4.15596,0.96257
0.517974,10,4.02953,0.842278
0.224103,35,4.16648,0.972575
0.552079,30,4.0187,0.831968
1.02926,40,3.58972,0.423809
1.02576,40,3.59385,0.42774
1.00635,20,3.59138,0.425383
1.21919,35,3.33806,0.18436
0.630892,10,3.94933,0.765965
0.359489,10,4.11547,0.924045
0.716507,10,3.87795,0.698049
1.01626,20,3.57938,0.413969
0.265802,30,4.15438,0.961062
0.409483,40,4.09971,0.909046
0.194103,15,4.1725,0.978302
1.01396,20,3.58218,0.416631
0.73911,25,3.87481,0.695063
1.24849,35,3.296,0.144342
1.13198,10,3.40078,0.244031
1.21159,35,3.3488,0.194578
0.907838,25,3.71132,0.539509
0.094701,35,4.19015,0.9951
1.23269,15,3.27097,0.120519
0.102401,30,4.18922,0.994218
0.694803,40,3.91992,0.737985
1.06386,20,3.52002,0.357489
0.964848,25,3.6484,0.479636
0.648295,35,3.95397,0.770383
1.16828,35,3.40866,0.251531
1.04536,40,3.57053,0.40555
0.891035,10,3.70406,0.532598
0.244804,30,4.16059,0.966971
1.07337,15,3.49577,0.334412
0.292998,25,4.14498,0.95212
1.21569,40,3.34874,0.194516
1.22429,40,3.33662,0.182986
0.305996,30,4.14106,0.948394
0.35079,40,4.12515,0.933255
1.08437,35,3.51824,0.35579
0.118801,30,4.18712,0.992218
1.04736,25,3.55039,0.386384
1.19429,20,3.34306,0.189119
0.0302,35,4.19478,0.999501
0.118501,20,4.18694,0.99205
0.702304,30,3.9094,0.72797
0.730509,35,3.88879,0.708366
0.450977,20,4.07431,0.884885
1.09057,15,3.47304,0.312786
1.20469,35,3.35849,0.203798
0.941144,35,3.68593,0.515344
0.0716006,15,4.19219,0.997045
0.743211,35,3.87802,0.698119
0.577784,15,3.99318,0.807692
1.17958,15,3.34947,0.195216
0.369888,20,4.11392,0.922568
0.6766,25,3.92679,0.744524
0.188603,35,4.17488,0.980575
0.282099,35,4.14963,0.956545
0.129502,25,4.18547,0.990644
0.835626,15,3.77212,0.597353
0.940444,25,3.67581,0.50572
1.14398,35,3.44126,0.282553
0.184603,25,4.17532,0.980992
0.562681,20,4.00693,0.820767
0.603788,35,3.986,0.800852
1.23609,40,3.31985,0.167027
0.889235,40,3.74378,0.570394
0.221303,20,4.16617,0.972283
1.06096,30,3.54126,0.377698
0.952746,30,3.66838,0.498649
0.657897,10,3.9278,0.745481
0.98025,35,3.64254,0.474067
0.642394,10,3.94027,0.757346
0.654796,40,3.95076,0.767322
1.06356,10,3.49441,0.333124
1.18708,40,3.3884,0.232255
1.03106,30,3.57779,0.412452
0.0155,10,4.19515,0.999858
0.0659005,20,4.19271,0.99754
0.0349,15,4.19456,0.999297
0.708505,30,3.90432,0.723138
0.881334,30,3.74464,0.571208
1.01576,20,3.57999,0.414548
0.345291,35,4.12687,0.934894
0.775916,40,3.85175,0.673124
1.24159,40,3.31197,0.159534
0.42798,40,4.09087,0.900641
0.705405,35,3.90953,0.728093
1.06506,25,3.52829,0.365356
0.498871,10,4.04154,0.8537
0.199303,25,4.17201,0.977845
0.167502,10,4.17797,0.983508
0.298197,10,4.14037,0.947739
0.990852,25,3.6184,0.451091
0.572683,25,4.00299,0.817024
0.570582,30,4.00666,0.82051
1.11717,10,3.42155,0.263793
0.284299,35,4.14891,0.955865
1.09077,20,3.48524,0.324397
0.644895,35,3.9565,0.772788
1.08127,15,3.48537,0.324523
1.18278,30,3.38135,0.225549
0.42808,40,4.09083,0.900595
0.209203,15,4.16881,0.974796
1.07337,40,3.53643,0.373102
0.727008,35,3.89173,0.711158
1.04866,35,3.56231,0.397729
1.11927,30,3.46695,0.306997
0.0347,15,4.19457,0.999305
1.18858,35,3.38088,0.225098
0.583484,40,4.00116,0.815277
0.958447,40,3.6705,0.500665
0.367188,40,4.11844,0.926868
0.43158,10,4.08023,0.890518
0.647795,15,3.94119,0.758222
0.294598,20,4.14368,0.950885
0.367688,25,4.11605,0.924595
0.834726,40,3.79758,0.621577
0.434379,15,4.08109,0.89133
1.13308,30,3.44877,0.289692
0.189103,15,4.17366,0.979405
0.844428,15,3.76313,0.588806
0.705705,25,3.90317,0.722043
0.265402,15,4.15267,0.959438
0.323594,35,4.1352,0.94282
0.750012,15,3.85454,0.675776
0.55698,30,4.01555,0.82897
0.100901,35,4.18945,0.994438
0.174502,30,4.17766,0.983215
1.14798,15,3.39449,0.23805
1.01276,40,3.60907,0.442221
0.804521,30,3.81994,0.642856
0.525175,35,4.03697,0.849355
0.174302,10,4.17653,0.982142
0.610189,40,3.98297,0.797969
0.42778,40,4.09097,0.900734
0.936843,10,3.65208,0.483137
0.272101,10,4.14957,0.956486
0.0678006,15,4.19251,0.99735
0.642294,40,3.96001,0.77613
0.190103,30,4.17436,0.980081
0.476274,10,4.05516,0.866659
0.86083,10,3.73689,0.563835
0.712106,35,3.90406,0.722895
0.387186,30,4.10846,0.917372
1.18388,15,3.34325,0.189294
0.347591,15,4.12217,0.930422
0.812622,15,3.79515,0.619267
0.299797,20,4.14184,0.949135
0.527075,35,4.03582,0.848263
0.0841008,10,4.19093,0.99584
0.0554004,40,4.19355,0.998333
0.611189,20,3.97302,0.78851
0.624591,35,3.97131,0.786881
0.0525003,40,4.19373,0.998503
0.446978,30,4.07956,0.889873
0.690102,40,3.92364,0.741523
0.389585,35,4.10819,0.917116
1.05646,15,3.51774,0.355317
0.186903,20,4.17452,0.980229
0.893836,40,3.73909,0.565924
0.446278,40,4.08175,0.891961
0.174502,10,4.17649,0.982101
0.652296,10,3.93234,0.7498
0.692403,25,3.91409,0.732436
0.333593,15,4.12795,0.935914
0.646795,30,3.95285,0.769316
0.55428,35,4.01893,0.832188
0.461976,10,4.06345,0.874548
0.0451002,30,4.19412,0.998877
0.573383,30,4.0048,0.818743
0.0611005,40,4.19317,0.997973
0.654096,35,3.94963,0.766251
0.487872,30,4.0574,0.86879
0.468675,40,4.07006,0.88084
0.260302,15,4.15429,0.960981
1.15698,20,3.39584,0.239331
0.886235,25,3.73415,0.561229
0.726808,10,3.86874,0.689291
0.0603004,20,4.19313,0.99794
1.24669,30,3.29026,0.13888
0.0984011,35,4.18974,0.99471
0.156402,15,4.18049,0.985911
0.868032,35,3.76221,0.587929
0.0965011,40,4.18999,0.994946
0.375587,40,4.11488,0.923484
1.05086,25,3.54605,0.382255
1.10067,10,3.44437,0.28551
1.15478,25,3.41043,0.253215
0.973149,25,3.63891,0.470607
0.090401,35,4.19061,0.995535
0.695503,25,3.91156,0.730031
1.16488,40,3.41851,0.260906
0.723708,25,3.88805,0.707659
0.967148,35,3.65728,0.488087
0.0313,15,4.19471,0.999434
0.627592,35,3.96915,0.784827
1.12337,20,3.44189,0.283152
0.528175,20,4.02933,0.842084
0.691002,10,3.90017,0.71919
0.138202,10,4.1835,0.988772
0.115001,40,4.18776,0.992824
0.462576,30,4.07133,0.882049
0.386586,15,4.10484,0.913933
0.863131,15,3.74373,0.57034
0.495571,20,4.04919,0.860983
1.17938,35,3.39353,0.237136
0.876833,15,3.72924,0.556551
0.306596,35,4.14135,0.94867
0.322594,25,4.1343,0.941958
0.400984,30,4.10216,0.911376
0.890535,40,3.74246,0.569133
0.161102,25,4.18008,0.985522
0.950845,40,3.67882,0.508583
0.300997,30,4.14282,0.950067
1.12277,40,3.474,0.313703
0.514873,10,4.03151,0.844161
0.330793,25,4.13116,0.93897
0.760314,25,3.85613,0.677285
0.733009,40,3.88876,0.708333
0.0963011,30,4.18992,0.994886
0.187903,15,4.17393,0.979666
0.113001,20,4.1877,0.99277
0.755713,40,3.86944,0.689955
0.0667006,35,4.19274,0.997568
0.135502,20,4.18438,0.989606
0.872132,40,3.76103,0.586807
0.0396001,15,4.19435,0.999095
0.714806,20,3.89117,0.710626
0.583685,30,3.99789,0.812167
0.723708,35,3.89448,0.713779
0.266301,20,4.15312,0.959867
0.725608,35,3.8929,0.712271
0.367188,35,4.11792,0.926374
0.336692,20,4.12787,0.935844
0.587985,10,3.98167,0.796737
0.937843,20,3.6711,0.501236
0.849929,15,3.75747,0.583417
0.750012,25,3.86527,0.685986
0.443978,15,4.07598,0.886473
0.243704,20,4.15998,0.966389
0.992952,15,3.5971,0.430828
0.511973,35,4.04483,0.856836
0.329893,20,4.13057,0.93841
0.91544,40,3.71669,0.544619
0.0043,25,4.19529,0.99999
1.15318,15,3.38717,0.231084
0.0342,30,4.19462,0.999354
0.608289,30,3.98088,0.795987
0.923741,15,3.67787,0.507677
0.190503,30,4.17428,0.979997
1.09557,15,3.46636,0.306433
0.339192,25,4.12786,0.935831
0.836026,35,3.79364,0.61783
0.745711,40,3.87802,0.698121
0.996253,30,3.61895,0.45162
0.97625,15,3.61714,0.449892
0.475574,15,4.05839,0.869733
1.20409,40,3.36494,0.209935
0.246804,10,4.15768,0.964201
1.22849,20,3.29315,0.141625
1.01616,30,3.59559,0.42939
0.993653,10,3.58392,0.418288
1.21919,30,3.33008,0.176761
0.0171,15,4.19512,0.999831
0.0794008,15,4.19148,0.996367
1.16288,20,3.38761,0.231499
0.177302,40,4.17738,0.982947
0.317495,25,4.13621,0.943779
0.298097,10,4.14041,0.947774
0.204203,25,4.17086,0.976742
0.907638,20,3.70443,0.532948
0.0779007,35,4.19181,0.996684
0.973549,30,3.64503,0.476429
0.936043,25,3.68068,0.510351
1.23149,30,3.31238,0.159927
0.364289,35,4.11914,0.927532
0.233003,35,4.16414,0.970354
0.486272,25,4.05666,0.868092
0.512573,10,4.03297,0.845551
0.890135,20,3.72323,0.550842
0.546278,10,4.01092,0.824563
1.18798,35,3.38171,0.225886
0.42598,30,4.09018,0.899979
0.0656005,15,4.19269,0.997519
0.933443,20,3.67602,0.505922
0.965448,35,3.65918,0.489892
0.820524,10,3.77891,0.603818
0.622291,40,3.97445,0.789869
0.331593,40,4.13262,0.940361
0.0787008,30,4.19171,0.996584
1.09097,15,3.47251,0.312279
0.386686,25,4.10765,0.9166
0.272701,30,4.15222,0.959014
0.871332,35,3.7589,0.58478
0.777517,25,3.84058,0.662489
0.684401,20,3.91652,0.73475
0.286699,30,4.14769,0.954698
0.0803008,10,4.19131,0.996207
0.963548,40,3.66488,0.495316
0.43108,10,4.0805,0.890772
0.895536,35,3.73425,0.561322
0.924741,40,3.70689,0.535287
0.147702,10,4.18182,0.987175
0.987351,30,3.62925,0.461416
0.593786,35,3.99288,0.8074
0.819224,10,3.78023,0.605075
1.02226,35,3.59394,0.427817
0.816323,40,3.81496,0.638117
0.407683,40,4.10055,0.909844
0.85813,35,3.77206,0.597301
1.20879,30,3.34489,0.190857
0.236803,30,4.16282,0.969094
0.43138,25,4.08621,0.896201
0.408083,20,4.09624,0.905747
0.526275,20,4.03052,0.843218
0.91784,20,3.6933,0.522356
0.268401,15,4.1517,0.958515
0.261502,10,4.15306,0.95981
1.15558,35,3.42579,0.267828
1.24079,30,3.29888,0.147081
0.594186,30,3.99072,0.805343
0.0768007,30,4.19188,0.996746
0.0512003,10,4.19368,0.998457
0.140602,40,4.18403,0.989275
0.400384,10,4.09627,0.905777
0.996753,25,3.61147,0.444505
0.317395,25,4.13625,0.943814
0.670699,35,3.93699,0.754221
1.06967,10,3.48631,0.325411
0.643094,25,3.95275,0.769225
0.0492003,15,4.19383,0.998604
0.589786,30,3.99374,0.808217
0.6792,35,3.93039,0.747943
0.703604,30,3.90834,0.726961
0.716006,35,3.90086,0.719847
1.05106,30,3.55347,0.389318
0.506772,30,4.0465,0.858424
0.203603,35,4.17151,0.977362
0.780617,35,3.84522,0.666909
0.168902,35,4.17893,0.98442
1.18678,35,3.38336,0.227461
1.16798,20,3.38045,0.224695
0.411382,40,4.09882,0.9082
1.11027,30,3.47869,0.318166
0.570982,15,3.99792,0.812196
0.0053,30,4.19528,0.999984
0.176802,10,4.17599,0.981626
0.832326,15,3.77546,0.600536
0.379387,20,4.10968,0.91854
0.840427,15,3.76723,0.592702
0.73591,30,3.88134,0.701273
0.204403,20,4.17045,0.976354
0.451377,35,4.07836,0.88873
0.778017,40,3.84989,0.671349
0.902637,35,3.72689,0.554316
0.848428,30,3.77775,0.602711
0.836226,25,3.78485,0.609471
1.11447,35,3.47989,0.319307
1.12477,40,3.47141,0.31124
0.503571,20,4.04444,0.856457
1.10107,25,3.48217,0.321471
0.606388,30,3.98222,0.79726
0.625391,15,3.95848,0.77467
0.950545,20,3.65675,0.487584
1.12207,25,3.45453,0.295178
0.157702,30,4.18089,0.986291
0.380086,10,4.10606,0.91509
0.61549,40,3.97926,0.794441
0.708205,15,3.89152,0.710965
0.529976,10,4.02176,0.834882
1.07807,15,3.48959,0.328538
1.00936,15,3.57709,0.411785
0.486172,40,4.06053,0.871773
1.03236,25,3.56882,0.403921
1.05666,40,3.55688,0.392561
0.533776,15,4.02281,0.835883
0.441878,10,4.07468,0.885229
0.630992,20,3.95837,0.774571
0.997653,40,3.6265,0.458803
1.00355,30,3.61044,0.443517
0.0136,20,4.19519,0.999895
0.654596,35,3.94925,0.765893
0.00739999,20,4.19527,0.999969
1.16328,10,3.35592,0.201351
0.365088,20,4.11602,0.924565
0.760614,35,3.86296,0.683791
0.813223,25,3.80718,0.63071
1.13328,10,3.39894,0.242282
0.503771,40,4.0506,0.862318
0.143902,15,4.18276,0.988072
0.131302,40,4.18547,0.990647
0.108201,30,4.18852,0.993544
1.01696,10,3.55478,0.390558
0.886235,40,3.74683,0.573297
0.471674,40,4.06845,0.87931
1.22469,10,3.26424,0.114122
0.816023,35,3.81267,0.63594
0.6799,35,3.92984,0.747423
1.21789,35,3.3399,0.186113
1.09437,25,3.49087,0.329753
0.854129,25,3.76705,0.592527
0.607889,25,3.9786,0.79382
0.0665006,20,4.19267,0.997495
0.830926,25,3.79005,0.614419
0.291798,40,4.14676,0.953818
0.586985,40,3.99882,0.813052
1.21599,10,3.27753,0.126765
0.593586,15,3.98197,0.797022
0.205903,30,4.17074,0.976633
1.23499,30,3.30731,0.155104
0.471774,10,4.0578,0.869168
0.432879,25,4.08545,0.895478
0.178202,30,4.1769,0.982496
0.716907,15,3.884,0.703809
1.23329,20,3.28603,0.134848
0.460976,10,4.06402,0.875091
0.879934,25,3.7407,0.567464
0.147602,15,4.18211,0.987451
0.419581,15,4.08874,0.89861
0.646495,20,3.94658,0.763348
1.20409,35,3.35933,0.204597
0.0198,30,4.19507,0.999783
0.644095,40,3.95869,0.774873
0.91644,40,3.71564,0.54362
0.212103,40,4.16965,0.975598
0.761114,10,3.83714,0.659216
0.493771,30,4.05404,0.865597
0.594686,10,3.97677,0.792075
1.18278,15,3.34484,0.190811
0.0869009,20,4.1908,0.995723
0.97595,35,3.6474,0.47869
0.0041,30,4.19529,0.999991
1.21839,25,3.32089,0.168022
0.0870009,40,4.19098,0.995892
1.20059,10,3.30081,0.148915
0.135102,30,4.18472,0.989937
0.271301,30,4.15267,0.959434
1.10867,30,3.48077,0.320141
0.992452,10,3.5854,0.419698
0.269101,35,4.15374,0.960457
0.0738007,25,4.1921,0.99696
0.0237,35,4.19498,0.999692
0.703804,35,3.91082,0.729327
0.751712,15,3.85299,0.674302
0.545978,35,4.02418,0.83718
0.727408,30,3.88856,0.708146
0.187503,35,4.17512,0.9808
1.19899,25,3.34873,0.194511
0.670199,25,3.93186,0.74934
0.898337,35,3.73135,0.558565
0.0239,40,4.19497,0.999689
1.02486,40,3.59491,0.428749
1.08327,20,3.49503,0.333709
1.00075,35,3.61908,0.451741
1.07217,40,3.53791,0.37451
0.309196,30,4.13992,0.947309
0.339792,10,4.12398,0.932141
0.0373001,20,4.19447,0.999211
0.559881,30,4.01367,0.827183
0.904238,10,3.68935,0.518601
0.574983,40,4.00678,0.820623
0.35139,40,4.12491,0.933026
0.905238,10,3.68823,0.517533
1.07437,15,3.49446,0.333165
1.22909,20,3.29226,0.140779
1.22189,10,3.26853,0.118201
0.61589,30,3.97549,0.790852
0.648395,35,3.9539,0.770312
1.21619,10,3.27723,0.126476
0.887835,20,3.72568,0.553167
0.804921,20,3.80949,0.632911
0.703204,10,3.88964,0.709172
0.0965011,15,4.18966,0.994634
0.536177,35,4.03027,0.842975
0.125702,15,4.18573,0.990898
0.897637,15,3.70679,0.535195
0.336092,15,4.12693,0.93495
0.722708,20,3.8844,0.704184
0.258103,40,4.15733,0.963868
0.0438002,20,4.19416,0.998912
0.320594,30,4.13576,0.943353
1.08287,10,3.4686,0.308564
0.395384,40,4.10618,0.915203
0.313595,15,4.13578,0.943368
0.0348,15,4.19457,0.999301
0.0756007,35,4.19202,0.996876
0.61739,15,3.9645,0.780404
0.103701,40,4.18917,0.994164
0.158202,15,4.18015,0.985585
1.12027,10,3.41722,0.259676
0.638394,10,3.94344,0.760361
1.18798,30,3.37413,0.218674
1.11247,40,3.48726,0.326315
0.703304,15,3.89572,0.714957
0.763714,20,3.84805,0.669602
0.469475,35,4.06879,0.879625
0.143902,10,4.18251,0.987827
1.14828,15,3.39407,0.237649
0.551879,30,4.01883,0.832089
0.825825,25,3.79503,0.619149
1.08877,15,3.47543,0.315066
0.172102,15,4.17737,0.982941
1.22819,40,3.33109,0.177729
0.813523,30,3.81148,0.634802
1.23169,25,3.30154,0.149606
0.183703,10,4.17445,0.980164
0.251603,35,4.15897,0.965433
0.820024,25,3.80064,0.624493
0.368688,25,4.11562,0.924184
1.09037,40,3.51527,0.352971
0.0747007,35,4.19209,0.99695
0.936443,15,3.66349,0.493997
0.153002,10,4.18084,0.986239
0.780017,35,3.84576,0.667422
0.956446,15,3.64044,0.472067
0.704705,20,3.89971,0.718758
0.104801,10,4.18851,0.993542
1.16398,40,3.41972,0.262055
0.138702,20,4.18385,0.98911
0.816323,20,3.79846,0.622414
1.21739,10,3.2754,0.124737
0.619891,25,3.96996,0.785591
0.396684,35,4.10498,0.914068
0.949845,15,3.6481,0.479356
0.609389,20,3.97433,0.789755
1.14898,15,3.39309,0.236713
0.293498,10,4.14209,0.949373
1.04636,15,3.5307,0.367648
0.624691,30,3.96915,0.784827
0.272101,40,4.15309,0.959842
0.61449,30,3.97648,0.791803
0.108101,20,4.18835,0.993384
0.733209,10,3.86296,0.683785
0.340092,40,4.12936,0.937265
1.01416,25,3.59082,0.424851
0.516873,10,4.03024,0.842948
0.625291,35,3.97081,0.786403
0.359189,15,4.11721,0.925701
0.897537,20,3.71533,0.543319
0.0508003,25,4.19379,0.998559
0.513773,15,4.0355,0.847957
0.265302,20,4.15344,0.960168
1.10057,20,3.47235,0.31213
0.129302,25,4.1855,0.990672
0.407083,35,4.10019,0.909502
0.483373,40,4.06208,0.873246
0.991852,35,3.62933,0.461491
0.112201,35,4.18807,0.993123
1.01066,35,3.60757,0.440789
0.144402,15,4.18268,0.987989
0.756413,15,3.84869,0.670209
0.0644005,20,4.19283,0.99765
0.175802,20,4.17691,0.982507
0.597087,35,3.99062,0.805251
0.221703,30,4.16683,0.972909
0.885035,30,3.74084,0.567589
0.505472,20,4.0433,0.855372
0.0771007,30,4.19185,0.996721
0.090601,35,4.19059,0.995515
0.0676006,25,4.19262,0.997449
1.24609,25,3.28033,0.129433
0.97855,20,3.62442,0.456825
1.01846,35,3.59842,0.432083
1.09987,15,3.46059,0.300945
0.91564,15,3.68693,0.516303
0.539677,15,4.01898,0.832233
0.366088,25,4.11674,0.925249
1.21099,15,3.30348,0.151458
0.603988,30,3.98391,0.798863
1.06696,20,3.51606,0.353718
1.01836,10,3.553,0.388871
0.292098,10,4.1426,0.949855
0.205903,25,4.17045,0.976353
0.286599,40,4.14848,0.955449
0.2752,35,4.15184,0.958645
0.370788,30,4.11566,0.924223
0.357689,15,4.11786,0.92632
0.322994,40,4.13583,0.943414
0.0127,10,4.1952,0.999904
0.171102,15,4.17758,0.983139
0.252803,30,4.15828,0.964777
0.927942,40,3.70349,0.532053
0.600987,15,3.97661,0.791926
0.217503,15,4.16667,0.972756
0.421181,20,4.08978,0.899598
0.474574,10,4.05616,0.86761
0.423781,30,4.09126,0.90101
0.874433,25,3.74639,0.57287
0.271201,35,4.15309,0.959838
0.126902,10,4.18535,0.990532
0.510472,40,4.04672,0.858629
0.930042,35,3.69791,0.52675
1.13228,30,3.44983,0.290701
0.720507,15,3.88086,0.700822
0.884234,20,3.72949,0.556795
0.818623,40,3.81281,0.63607
0.435279,40,4.08728,0.897222
0.708905,20,3.89618,0.71539
1.14958,30,3.42672,0.268713
0.366288,30,4.11758,0.926052
0.922341,40,3.70943,0.537704
0.711406,30,3.90193,0.720864
0.386086,10,4.10322,0.912388
1.11547,25,3.46328,0.303497
0.660097,30,3.94277,0.75972
0.090501,35,4.1906,0.995525
1.22889,35,3.32425,0.171221
0.512273,35,4.04466,0.856668
0.424881,20,4.08792,0.897826
0.282699,15,4.14693,0.953978
0.307396,10,4.13693,0.944465
1.05346,25,3.54282,0.379178
0.61559,15,3.96585,0.781684
0.813623,10,3.7859,0.610469
0.328493,40,4.13379,0.941471
0.300097,10,4.13967,0.947071
0.2798,35,4.15037,0.957251
0.635893,35,3.96313,0.779092
1.03506,25,3.56552,0.400783
0.762414,25,3.85425,0.675497
0.246204,20,4.15925,0.965696
0.406483,10,4.09323,0.902884
0.6775,15,3.91733,0.735514
0.447678,15,4.07399,0.884572
0.143802,35,4.18343,0.988705
0.809722,20,3.80486,0.628509
1.23539,35,3.31494,0.162357
1.20729,15,3.30897,0.156676
0.0404001,30,4.19435,0.999099
1.05406,15,3.52083,0.358258
0.707905,10,3.88553,0.705265
0.596187,40,3.99261,0.807141
0.171302,20,4.17784,0.983391
0.127702,15,4.18543,0.990606
0.709805,30,3.90325,0.72212
1.08337,25,3.50504,0.343236
0.334592,35,4.13105,0.938867
0.625191,20,3.96271,0.778701
0.266002,40,4.15497,0.961623
1.00045,40,3.62329,0.455748
0.659097,10,3.92682,0.74455
0.684501,40,3.92804,0.745707
0.094901,30,4.19008,0.995033
1.04816,30,3.55703,0.3927
0.501571,35,4.05089,0.862596
0.91694,30,3.70737,0.535748
0.991152,35,3.63013,0.462255
0.0384001,35,4.19445,0.999193
0.575083,20,3.99853,0.812775
1.14248,40,3.4483,0.289247
0.960847,40,3.66786,0.498152
0.161902,10,4.17911,0.984592
0.879034,15,3.72689,0.554316
0.368788,40,4.11777,0.926229
0.170902,40,4.17865,0.984156
0.0292,25,4.1948,0.999523
0.544078,10,4.0124,0.825975
1.12958,15,3.42012,0.262438
0.306396,15,4.13848,0.945938
0.413582,25,4.09503,0.904591
0.347291,15,4.1223,0.930542
0.881634,25,3.73894,0.565786
0.178002,30,4.17694,0.982535
0.861531,25,3.75957,0.585416
0.253703,20,4.15702,0.963574
0.490372,40,4.05819,0.869547
0.255603,35,4.15781,0.964325
0.810122,15,3.79761,0.621611
1.05566,10,3.50484,0.343047
0.0196,25,4.19507,0.999785
0.211303,10,4.16772,0.973758
1.05116,25,3.54568,0.3819
0.967848,20,3.63689,0.468687
0.817123,15,3.79069,0.615028
0.208303,25,4.16986,0.975799
1.22359,25,3.31335,0.160846
0.950345,25,3.66477,0.495219
0.814223,15,3.79357,0.617762
0.724008,30,3.89143,0.710872
0.209103,40,4.17037,0.976284
1.22069,25,3.31756,0.164852
0.824224,10,3.77514,0.600228
0.207003,35,4.17071,0.9766
0.0325,25,4.19468,0.999409
1.14978,30,3.42645,0.268457
1.14268,15,3.40192,0.245117
0.995953,20,3.60385,0.437251
0.702504,40,3.91378,0.732137
0.784418,20,3.82893,0.651411
0.822224,25,3.79852,0.622471
0.830525,25,3.79044,0.614791
0.653996,15,3.9363,0.753566
1.23569,30,3.3063,0.154138
0.969248,10,3.6137,0.446622
0.990352,15,3.60024,0.433818
0.472574,40,4.06797,0.878849
0.230003,35,4.16494,0.971112
0.297697,15,4.14166,0.948965
0.341492,35,4.12837,0.936319
0.666498,20,3.93093,0.748461
0.168502,40,4.17911,0.984598
0.372287,25,4.11405,0.922696
